x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+2.1302330E-03,+136.0678412E-03,+106.0929657E-03,-509.4824359E-03,+41.9535134E-03
+2.1303830E-03,+136.0678412E-03,+100.5653276E-03,-509.4824359E-03,+41.9535134E-03
+2.1305330E-03,+136.0678412E-03,+106.0929657E-03,-509.4824359E-03,+41.9535134E-03
+2.1306830E-03,+136.0678412E-03,+100.5653276E-03,-509.4824359E-03,+41.9535134E-03
+2.1308330E-03,+136.0678412E-03,+106.0929657E-03,-509.4824359E-03,+40.1947194E-03
+2.1309830E-03,+136.0678412E-03,+100.5653276E-03,-509.4824359E-03,+41.5766290E-03
+2.1311330E-03,+136.0678412E-03,+99.0577899E-03,-509.4824359E-03,+40.1947194E-03
+2.1312830E-03,+136.0678412E-03,+99.0577899E-03,-509.4824359E-03,+41.5766290E-03
+2.1314330E-03,+136.0678412E-03,+99.0577899E-03,-509.4824359E-03,+40.1947194E-03
+2.1315830E-03,+136.0678412E-03,+99.0577899E-03,-474.3065569E-03,+41.5766290E-03
+2.1317330E-03,+129.0326654E-03,+99.0577899E-03,-501.9447475E-03,+41.9535134E-03
+2.1318830E-03,+134.5603035E-03,+99.0577899E-03,-509.4824359E-03,+41.9535134E-03
+2.1320330E-03,+136.0678412E-03,+106.0929657E-03,-509.4824359E-03,+41.9535134E-03
+2.1321830E-03,+129.0326654E-03,+100.5653276E-03,-509.4824359E-03,+41.9535134E-03
+2.1323330E-03,+134.5603035E-03,+99.0577899E-03,-474.3065569E-03,+41.9535134E-03
+2.1324830E-03,+129.0326654E-03,+99.0577899E-03,-501.9447475E-03,+41.9535134E-03
+2.1326330E-03,+128.0276403E-03,+99.0577899E-03,-509.4824359E-03,+41.9535134E-03
+2.1327830E-03,+128.0276403E-03,+99.0577899E-03,-509.4824359E-03,+41.9535134E-03
+2.1329330E-03,+128.0276403E-03,+99.0577899E-03,-509.4824359E-03,+41.9535134E-03
+2.1330830E-03,+134.5603035E-03,+106.0929657E-03,-509.4824359E-03,+41.9535134E-03
+2.1332330E-03,+129.0326654E-03,+107.0979908E-03,-509.4824359E-03,+41.9535134E-03
+2.1333830E-03,+128.0276403E-03,+100.5653276E-03,-509.4824359E-03,+41.9535134E-03
+2.1335330E-03,+128.0276403E-03,+106.0929657E-03,-474.3065569E-03,+41.9535134E-03
+2.1336830E-03,+128.0276403E-03,+100.5653276E-03,-469.2814313E-03,+40.1947194E-03
+2.1338330E-03,+128.0276403E-03,+99.0577899E-03,-501.9447475E-03,+39.9434632E-03
+2.1339830E-03,+128.0276403E-03,+106.0929657E-03,-509.4824359E-03,+41.5766290E-03
+2.1341330E-03,+128.0276403E-03,+100.5653276E-03,-474.3065569E-03,+41.9535134E-03
+2.1342830E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+41.9535134E-03
+2.1344330E-03,+128.0276403E-03,+99.0577899E-03,-501.9447475E-03,+41.9535134E-03
+2.1345830E-03,+128.0276403E-03,+99.0577899E-03,-509.4824359E-03,+41.9535134E-03
+2.1347330E-03,+128.0276403E-03,+99.0577899E-03,-474.3065569E-03,+40.1947194E-03
+2.1348830E-03,+128.0276403E-03,+106.0929657E-03,-501.9447475E-03,+41.5766290E-03
+2.1350330E-03,+128.0276403E-03,+100.5653276E-03,-509.4824359E-03,+40.1947194E-03
+2.1351830E-03,+128.0276403E-03,+99.0577899E-03,-474.3065569E-03,+39.9434632E-03
+2.1353330E-03,+128.0276403E-03,+99.0577899E-03,-501.9447475E-03,+41.5766290E-03
+2.1354830E-03,+128.0276403E-03,+106.0929657E-03,-474.3065569E-03,+41.9535134E-03
+2.1356330E-03,+128.0276403E-03,+100.5653276E-03,-469.2814313E-03,+41.9535134E-03
+2.1357830E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+40.1947194E-03
+2.1359330E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+41.5766290E-03
+2.1360830E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+41.9535134E-03
+2.1362330E-03,+128.0276403E-03,+99.0577899E-03,-501.9447475E-03,+40.1947194E-03
+2.1363830E-03,+128.0276403E-03,+106.0929657E-03,-509.4824359E-03,+41.5766290E-03
+2.1365330E-03,+128.0276403E-03,+100.5653276E-03,-509.4824359E-03,+41.9535134E-03
+2.1366830E-03,+128.0276403E-03,+99.0577899E-03,-474.3065569E-03,+41.9535134E-03
+2.1368331E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+41.9535134E-03
+2.1369831E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+40.1947194E-03
+2.1371331E-03,+128.0276403E-03,+99.0577899E-03,-501.9447475E-03,+41.5766290E-03
+2.1372831E-03,+128.0276403E-03,+99.0577899E-03,-509.4824359E-03,+40.1947194E-03
+2.1374331E-03,+128.0276403E-03,+99.0577899E-03,-509.4824359E-03,+41.5766290E-03
+2.1375831E-03,+128.0276403E-03,+99.0577899E-03,-474.3065569E-03,+41.9535134E-03
+2.1377331E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+40.1947194E-03
+2.1378831E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+41.5766290E-03
+2.1380331E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+40.1947194E-03
+2.1381831E-03,+128.0276403E-03,+99.0577899E-03,-501.9447475E-03,+41.5766290E-03
+2.1383331E-03,+128.0276403E-03,+99.0577899E-03,-474.3065569E-03,+41.9535134E-03
+2.1384831E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+40.1947194E-03
+2.1386331E-03,+128.0276403E-03,+99.0577899E-03,-501.9447475E-03,+41.5766290E-03
+2.1387831E-03,+128.0276403E-03,+106.0929657E-03,-509.4824359E-03,+41.9535134E-03
+2.1389331E-03,+128.0276403E-03,+107.0979908E-03,-474.3065569E-03,+40.1947194E-03
+2.1390831E-03,+128.0276403E-03,+100.5653276E-03,-501.9447475E-03,+41.5766290E-03
+2.1392331E-03,+128.0276403E-03,+99.0577899E-03,-474.3065569E-03,+41.9535134E-03
+2.1393831E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+41.9535134E-03
+2.1395331E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+41.9535134E-03
+2.1396831E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+41.9535134E-03
+2.1398331E-03,+128.0276403E-03,+99.0577899E-03,-501.9447475E-03,+41.9535134E-03
+2.1399831E-03,+120.9924645E-03,+99.0577899E-03,-509.4824359E-03,+40.1947194E-03
+2.1401331E-03,+119.9874394E-03,+99.0577899E-03,-509.4824359E-03,+39.9434632E-03
+2.1402831E-03,+126.5201026E-03,+99.0577899E-03,-474.3065569E-03,+39.9434632E-03
+2.1404331E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1405831E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+41.5766290E-03
+2.1407331E-03,+128.0276403E-03,+99.0577899E-03,-501.9447475E-03,+40.1947194E-03
+2.1408831E-03,+120.9924645E-03,+99.0577899E-03,-474.3065569E-03,+39.9434632E-03
+2.1410331E-03,+119.9874394E-03,+99.0577899E-03,-501.9447475E-03,+41.5766290E-03
+2.1411831E-03,+119.9874394E-03,+99.0577899E-03,-474.3065569E-03,+41.9535134E-03
+2.1413331E-03,+126.5201026E-03,+99.0577899E-03,-469.2814313E-03,+40.1947194E-03
+2.1414831E-03,+120.9924645E-03,+99.0577899E-03,-469.2814313E-03,+41.5766290E-03
+2.1416331E-03,+126.5201026E-03,+99.0577899E-03,-469.2814313E-03,+41.9535134E-03
+2.1417831E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+41.9535134E-03
+2.1419331E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+40.1947194E-03
+2.1420831E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1422331E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1423831E-03,+128.0276403E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1425331E-03,+120.9924645E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1426831E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+41.5766290E-03
+2.1428331E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+41.9535134E-03
+2.1429831E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+41.9535134E-03
+2.1431331E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+40.1947194E-03
+2.1432831E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+41.5766290E-03
+2.1434331E-03,+119.9874394E-03,+99.0577899E-03,-501.9447475E-03,+41.9535134E-03
+2.1435831E-03,+119.9874394E-03,+106.0929657E-03,-474.3065569E-03,+41.9535134E-03
+2.1437331E-03,+119.9874394E-03,+100.5653276E-03,-469.2814313E-03,+40.1947194E-03
+2.1438831E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+41.5766290E-03
+2.1440331E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+40.1947194E-03
+2.1441831E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1443331E-03,+126.5201026E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1444831E-03,+120.9924645E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1446331E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1447831E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1449331E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+41.5766290E-03
+2.1450831E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+40.1947194E-03
+2.1452331E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+38.1846692E-03
+2.1453831E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.5665788E-03
+2.1455331E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+41.5766290E-03
+2.1456831E-03,+119.9874394E-03,+106.0929657E-03,-501.9447475E-03,+40.1947194E-03
+2.1458331E-03,+119.9874394E-03,+100.5653276E-03,-474.3065569E-03,+39.9434632E-03
+2.1459831E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1461332E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1462832E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1464332E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1465832E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+41.5766290E-03
+2.1467332E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+40.1947194E-03
+2.1468832E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1470332E-03,+119.9874394E-03,+99.0577899E-03,-501.9447475E-03,+39.9434632E-03
+2.1471832E-03,+119.9874394E-03,+99.0577899E-03,-474.3065569E-03,+39.9434632E-03
+2.1473332E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1474832E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1476332E-03,+112.9522636E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1477832E-03,+118.4799017E-03,+99.0577899E-03,-469.2814313E-03,+41.5766290E-03
+2.1479332E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+41.9535134E-03
+2.1480832E-03,+119.9874394E-03,+99.0577899E-03,-501.9447475E-03,+40.1947194E-03
+2.1482332E-03,+119.9874394E-03,+99.0577899E-03,-474.3065569E-03,+39.9434632E-03
+2.1483832E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1485332E-03,+112.9522636E-03,+99.0577899E-03,-469.2814313E-03,+41.5766290E-03
+2.1486832E-03,+111.9472384E-03,+99.0577899E-03,-501.9447475E-03,+40.1947194E-03
+2.1488332E-03,+118.4799017E-03,+99.0577899E-03,-474.3065569E-03,+39.9434632E-03
+2.1489832E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1491332E-03,+112.9522636E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1492832E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1494332E-03,+118.4799017E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1495832E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1497332E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1498832E-03,+112.9522636E-03,+92.5251266E-03,-469.2814313E-03,+38.1846692E-03
+2.1500332E-03,+118.4799017E-03,+98.0527648E-03,-501.9447475E-03,+39.5665788E-03
+2.1501832E-03,+112.9522636E-03,+99.0577899E-03,-474.3065569E-03,+39.9434632E-03
+2.1503332E-03,+118.4799017E-03,+99.0577899E-03,-469.2814313E-03,+38.1846692E-03
+2.1504832E-03,+112.9522636E-03,+99.0577899E-03,-469.2814313E-03,+39.5665788E-03
+2.1506332E-03,+118.4799017E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1507832E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1509332E-03,+119.9874394E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1510832E-03,+112.9522636E-03,+92.5251266E-03,-434.1055523E-03,+39.9434632E-03
+2.1512332E-03,+111.9472384E-03,+91.0175890E-03,-461.7437429E-03,+39.9434632E-03
+2.1513832E-03,+111.9472384E-03,+98.0527648E-03,-469.2814313E-03,+39.9434632E-03
+2.1515332E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1516832E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1518332E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1519832E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1521332E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1522832E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1524332E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1525832E-03,+111.9472384E-03,+92.5251266E-03,-469.2814313E-03,+39.9434632E-03
+2.1527332E-03,+111.9472384E-03,+91.0175890E-03,-469.2814313E-03,+39.9434632E-03
+2.1528832E-03,+111.9472384E-03,+98.0527648E-03,-469.2814313E-03,+39.9434632E-03
+2.1530332E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1531832E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1533332E-03,+118.4799017E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1534832E-03,+112.9522636E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1536332E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1537832E-03,+111.9472384E-03,+92.5251266E-03,-434.1055523E-03,+39.9434632E-03
+2.1539332E-03,+111.9472384E-03,+98.0527648E-03,-461.7437429E-03,+39.9434632E-03
+2.1540832E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1542332E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1543832E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+38.1846692E-03
+2.1545332E-03,+111.9472384E-03,+92.5251266E-03,-469.2814313E-03,+39.5665788E-03
+2.1546832E-03,+111.9472384E-03,+98.0527648E-03,-469.2814313E-03,+39.9434632E-03
+2.1548332E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1549832E-03,+118.4799017E-03,+92.5251266E-03,-469.2814313E-03,+39.9434632E-03
+2.1551332E-03,+112.9522636E-03,+98.0527648E-03,-469.2814313E-03,+39.9434632E-03
+2.1552832E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1554332E-03,+111.9472384E-03,+92.5251266E-03,-469.2814313E-03,+39.9434632E-03
+2.1555833E-03,+111.9472384E-03,+98.0527648E-03,-469.2814313E-03,+39.9434632E-03
+2.1557333E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1558833E-03,+111.9472384E-03,+92.5251266E-03,-434.1055523E-03,+39.9434632E-03
+2.1560333E-03,+111.9472384E-03,+91.0175890E-03,-461.7437429E-03,+39.9434632E-03
+2.1561833E-03,+111.9472384E-03,+98.0527648E-03,-469.2814313E-03,+39.9434632E-03
+2.1563333E-03,+111.9472384E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1564833E-03,+111.9472384E-03,+92.5251266E-03,-469.2814313E-03,+39.9434632E-03
+2.1566333E-03,+111.9472384E-03,+98.0527648E-03,-434.1055523E-03,+39.9434632E-03
+2.1567833E-03,+111.9472384E-03,+92.5251266E-03,-461.7437429E-03,+39.9434632E-03
+2.1569333E-03,+111.9472384E-03,+91.0175890E-03,-469.2814313E-03,+38.1846692E-03
+2.1570833E-03,+111.9472384E-03,+91.0175890E-03,-434.1055523E-03,+39.5665788E-03
+2.1572333E-03,+111.9472384E-03,+91.0175890E-03,-429.0804267E-03,+39.9434632E-03
+2.1573833E-03,+111.9472384E-03,+91.0175890E-03,-461.7437429E-03,+38.1846692E-03
+2.1575333E-03,+111.9472384E-03,+91.0175890E-03,-469.2814313E-03,+41.1997446E-03
+2.1576833E-03,+111.9472384E-03,+91.0175890E-03,-469.2814313E-03,+40.1947194E-03
+2.1578333E-03,+111.9472384E-03,+98.0527648E-03,-469.2814313E-03,+39.9434632E-03
+2.1579833E-03,+111.9472384E-03,+92.5251266E-03,-469.2814313E-03,+39.9434632E-03
+2.1581333E-03,+111.9472384E-03,+98.0527648E-03,-434.1055523E-03,+39.9434632E-03
+2.1582833E-03,+111.9472384E-03,+92.5251266E-03,-461.7437429E-03,+39.9434632E-03
+2.1584333E-03,+111.9472384E-03,+91.0175890E-03,-434.1055523E-03,+39.9434632E-03
+2.1585833E-03,+111.9472384E-03,+98.0527648E-03,-461.7437429E-03,+39.9434632E-03
+2.1587333E-03,+111.9472384E-03,+92.5251266E-03,-469.2814313E-03,+39.9434632E-03
+2.1588833E-03,+104.9120626E-03,+91.0175890E-03,-434.1055523E-03,+39.9434632E-03
+2.1590333E-03,+110.4397008E-03,+98.0527648E-03,-429.0804267E-03,+39.9434632E-03
+2.1591833E-03,+111.9472384E-03,+92.5251266E-03,-461.7437429E-03,+39.9434632E-03
+2.1593333E-03,+111.9472384E-03,+91.0175890E-03,-469.2814313E-03,+39.9434632E-03
+2.1594833E-03,+104.9120626E-03,+91.0175890E-03,-434.1055523E-03,+39.9434632E-03
+2.1596333E-03,+110.4397008E-03,+91.0175890E-03,-429.0804267E-03,+39.9434632E-03
+2.1597833E-03,+111.9472384E-03,+91.0175890E-03,-429.0804267E-03,+39.9434632E-03
+2.1599333E-03,+104.9120626E-03,+91.0175890E-03,-429.0804267E-03,+39.9434632E-03
+2.1600833E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+38.1846692E-03
+2.1602333E-03,+110.4397008E-03,+91.0175890E-03,-461.7437429E-03,+41.1997446E-03
+2.1603833E-03,+104.9120626E-03,+98.0527648E-03,-469.2814313E-03,+40.1947194E-03
+2.1605333E-03,+110.4397008E-03,+92.5251266E-03,-469.2814313E-03,+38.1846692E-03
+2.1606833E-03,+111.9472384E-03,+91.0175890E-03,-434.1055523E-03,+37.9334129E-03
+2.1608333E-03,+104.9120626E-03,+91.0175890E-03,-429.0804267E-03,+39.5665788E-03
+2.1609833E-03,+103.9070375E-03,+98.0527648E-03,-461.7437429E-03,+39.9434632E-03
+2.1611333E-03,+110.4397008E-03,+99.0577899E-03,-469.2814313E-03,+39.9434632E-03
+2.1612833E-03,+104.9120626E-03,+92.5251266E-03,-469.2814313E-03,+39.9434632E-03
+2.1614333E-03,+103.9070375E-03,+91.0175890E-03,-434.1055523E-03,+38.1846692E-03
+2.1615833E-03,+103.9070375E-03,+91.0175890E-03,-461.7437429E-03,+39.5665788E-03
+2.1617333E-03,+103.9070375E-03,+91.0175890E-03,-434.1055523E-03,+38.1846692E-03
+2.1618833E-03,+110.4397008E-03,+91.0175890E-03,-461.7437429E-03,+39.5665788E-03
+2.1620333E-03,+104.9120626E-03,+91.0175890E-03,-469.2814313E-03,+39.9434632E-03
+2.1621833E-03,+103.9070375E-03,+98.0527648E-03,-434.1055523E-03,+39.9434632E-03
+2.1623333E-03,+103.9070375E-03,+92.5251266E-03,-461.7437429E-03,+39.9434632E-03
+2.1624833E-03,+110.4397008E-03,+91.0175890E-03,-434.1055523E-03,+38.1846692E-03
+2.1626333E-03,+104.9120626E-03,+91.0175890E-03,-461.7437429E-03,+39.5665788E-03
+2.1627833E-03,+110.4397008E-03,+91.0175890E-03,-469.2814313E-03,+38.1846692E-03
+2.1629333E-03,+104.9120626E-03,+98.0527648E-03,-469.2814313E-03,+37.9334129E-03
+2.1630833E-03,+103.9070375E-03,+92.5251266E-03,-434.1055523E-03,+39.5665788E-03
+2.1632333E-03,+103.9070375E-03,+91.0175890E-03,-461.7437429E-03,+39.9434632E-03
+2.1633833E-03,+103.9070375E-03,+91.0175890E-03,-434.1055523E-03,+38.1846692E-03
+2.1635333E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+37.9334129E-03
+2.1636833E-03,+103.9070375E-03,+91.0175890E-03,-461.7437429E-03,+39.5665788E-03
+2.1638333E-03,+103.9070375E-03,+91.0175890E-03,-434.1055523E-03,+38.1846692E-03
+2.1639833E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+37.9334129E-03
+2.1641333E-03,+103.9070375E-03,+91.0175890E-03,-461.7437429E-03,+37.9334129E-03
+2.1642833E-03,+103.9070375E-03,+91.0175890E-03,-469.2814313E-03,+37.9334129E-03
+2.1644333E-03,+103.9070375E-03,+91.0175890E-03,-434.1055523E-03,+39.5665788E-03
+2.1645833E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+39.9434632E-03
+2.1647333E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+39.9434632E-03
+2.1648833E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+38.1846692E-03
+2.1650334E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+39.5665788E-03
+2.1651834E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+39.9434632E-03
+2.1653334E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+38.1846692E-03
+2.1654834E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+37.9334129E-03
+2.1656334E-03,+103.9070375E-03,+91.0175890E-03,-461.7437429E-03,+39.5665788E-03
+2.1657834E-03,+103.9070375E-03,+91.0175890E-03,-469.2814313E-03,+39.9434632E-03
+2.1659334E-03,+103.9070375E-03,+91.0175890E-03,-434.1055523E-03,+39.9434632E-03
+2.1660834E-03,+103.9070375E-03,+91.0175890E-03,-461.7437429E-03,+39.9434632E-03
+2.1662334E-03,+110.4397008E-03,+91.0175890E-03,-434.1055523E-03,+38.1846692E-03
+2.1663834E-03,+104.9120626E-03,+91.0175890E-03,-461.7437429E-03,+37.9334129E-03
+2.1665334E-03,+103.9070375E-03,+91.0175890E-03,-434.1055523E-03,+37.9334129E-03
+2.1666834E-03,+103.9070375E-03,+91.0175890E-03,-461.7437429E-03,+39.5665788E-03
+2.1668334E-03,+103.9070375E-03,+91.0175890E-03,-434.1055523E-03,+39.9434632E-03
+2.1669834E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+38.1846692E-03
+2.1671334E-03,+103.9070375E-03,+91.0175890E-03,-461.7437429E-03,+37.9334129E-03
+2.1672834E-03,+96.8718617E-03,+84.4849257E-03,-434.1055523E-03,+37.9334129E-03
+2.1674334E-03,+102.3994999E-03,+90.0125639E-03,-429.0804267E-03,+39.5665788E-03
+2.1675834E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+38.1846692E-03
+2.1677334E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+37.9334129E-03
+2.1678834E-03,+96.8718617E-03,+91.0175890E-03,-429.0804267E-03,+39.5665788E-03
+2.1680334E-03,+102.3994999E-03,+91.0175890E-03,-429.0804267E-03,+39.9434632E-03
+2.1681834E-03,+96.8718617E-03,+91.0175890E-03,-429.0804267E-03,+39.9434632E-03
+2.1683334E-03,+102.3994999E-03,+91.0175890E-03,-429.0804267E-03,+39.9434632E-03
+2.1684834E-03,+96.8718617E-03,+91.0175890E-03,-429.0804267E-03,+39.9434632E-03
+2.1686334E-03,+102.3994999E-03,+91.0175890E-03,-429.0804267E-03,+38.1846692E-03
+2.1687834E-03,+96.8718617E-03,+91.0175890E-03,-429.0804267E-03,+37.9334129E-03
+2.1689334E-03,+102.3994999E-03,+91.0175890E-03,-429.0804267E-03,+37.9334129E-03
+2.1690834E-03,+103.9070375E-03,+91.0175890E-03,-429.0804267E-03,+37.9334129E-03
+2.1692334E-03,+96.8718617E-03,+91.0175890E-03,-461.7437429E-03,+37.9334129E-03
+2.1693834E-03,+95.8668366E-03,+91.0175890E-03,-434.1055523E-03,+37.9334129E-03
+2.1695334E-03,+95.8668366E-03,+84.4849257E-03,-429.0804267E-03,+37.9334129E-03
+2.1696834E-03,+102.3994999E-03,+82.9773881E-03,-429.0804267E-03,+37.9334129E-03
+2.1698334E-03,+96.8718617E-03,+90.0125639E-03,-429.0804267E-03,+39.5665788E-03
+2.1699834E-03,+95.8668366E-03,+91.0175890E-03,-429.0804267E-03,+38.1846692E-03
+2.1701334E-03,+95.8668366E-03,+91.0175890E-03,-429.0804267E-03,+37.9334129E-03
+2.1702834E-03,+95.8668366E-03,+91.0175890E-03,-429.0804267E-03,+37.9334129E-03
+2.1704334E-03,+95.8668366E-03,+91.0175890E-03,-429.0804267E-03,+37.9334129E-03
+2.1705834E-03,+95.8668366E-03,+84.4849257E-03,-429.0804267E-03,+37.9334129E-03
+2.1707334E-03,+95.8668366E-03,+90.0125639E-03,-429.0804267E-03,+37.9334129E-03
+2.1708834E-03,+95.8668366E-03,+84.4849257E-03,-429.0804267E-03,+39.5665788E-03
+2.1710334E-03,+95.8668366E-03,+90.0125639E-03,-429.0804267E-03,+39.9434632E-03
+2.1711834E-03,+95.8668366E-03,+91.0175890E-03,-429.0804267E-03,+39.9434632E-03
+2.1713334E-03,+102.3994999E-03,+91.0175890E-03,-429.0804267E-03,+38.1846692E-03
+2.1714834E-03,+96.8718617E-03,+84.4849257E-03,-429.0804267E-03,+37.9334129E-03
+2.1716334E-03,+102.3994999E-03,+90.0125639E-03,-429.0804267E-03,+37.9334129E-03
+2.1717834E-03,+96.8718617E-03,+84.4849257E-03,-429.0804267E-03,+37.9334129E-03
+2.1719334E-03,+95.8668366E-03,+82.9773881E-03,-429.0804267E-03,+39.5665788E-03
