x-axis,1,2,3
second,Volt,Volt,Volt
-599.48500E-06,-147.61282E-06,+4.28718631E-03,+1.36005023E-03
-599.43000E-06,+731.78415E-06,+3.40778934E-03,+1.36005023E-03
-599.37500E-06,-775.75352E-06,+4.28718631E-03,+1.36005023E-03
-599.32000E-06,-147.61282E-06,+2.77964864E-03,+1.36005023E-03
-599.26500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-599.21000E-06,+731.78415E-06,+2.77964864E-03,+3.37010046E-03
-599.15500E-06,-147.61282E-06,+2.77964864E-03,+2.74195976E-03
-599.10000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-599.04500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-598.99000E-06,+731.78415E-06,+2.77964864E-03,+1.36005023E-03
-598.93500E-06,-147.61282E-06,+2.77964864E-03,+1.36005023E-03
-598.88000E-06,+731.78415E-06,+2.77964864E-03,+1.36005023E-03
-598.82500E-06,-147.61282E-06,+2.77964864E-03,+1.36005023E-03
-598.77000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-598.71500E-06,+731.78415E-06,+2.77964864E-03,+1.36005023E-03
-598.66000E-06,-775.75352E-06,+2.77964864E-03,+1.36005023E-03
-598.60500E-06,-775.75352E-06,+2.77964864E-03,+1.36005023E-03
-598.55000E-06,-147.61282E-06,+2.77964864E-03,+1.86256279E-03
-598.49500E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-598.44000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-598.38500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-598.33000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-598.27500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-598.22000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-598.16500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-598.11000E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-598.05500E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-598.00000E-06,+731.78415E-06,+2.77964864E-03,+1.36005023E-03
-597.94500E-06,-147.61282E-06,+2.77964864E-03,+1.36005023E-03
-597.89000E-06,+1.23429671E-03,+2.27713608E-03,+1.36005023E-03
-597.83500E-06,+731.78415E-06,+1.39773911E-03,+1.36005023E-03
-597.78000E-06,-147.61282E-06,+2.77964864E-03,+1.36005023E-03
-597.72500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-597.67000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-597.61500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-597.56000E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-597.50500E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-597.45000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-597.39500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-597.34000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-597.28500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-597.23000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-597.17500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-597.12000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-597.06500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-597.01000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-596.95500E-06,+1.86243741E-03,+2.77964864E-03,+1.36005023E-03
-596.90000E-06,+2.74183438E-03,+2.77964864E-03,+1.36005023E-03
-596.84500E-06,+1.23429671E-03,+2.77964864E-03,+731.90953E-06
-596.79000E-06,+1.23429671E-03,+2.77964864E-03,-147.48744E-06
-596.73500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-596.68000E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-596.62500E-06,+1.23429671E-03,+4.28718631E-03,+1.86256279E-03
-596.57000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-596.51500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-596.46000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-596.40500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-596.35000E-06,+1.23429671E-03,+3.40778934E-03,+2.74195976E-03
-596.29500E-06,+1.23429671E-03,+4.28718631E-03,+1.86256279E-03
-596.24000E-06,+1.23429671E-03,+3.40778934E-03,+2.74195976E-03
-596.18500E-06,+1.86243741E-03,+4.78969887E-03,+1.36005023E-03
-596.13000E-06,+2.74183438E-03,+4.28718631E-03,+1.36005023E-03
-596.07500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-596.02000E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-595.96500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-595.91000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-595.85500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-595.80000E-06,+1.86243741E-03,+2.77964864E-03,+1.36005023E-03
-595.74500E-06,+2.74183438E-03,+2.77964864E-03,+1.36005023E-03
-595.69000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-595.63500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-595.58000E-06,+1.86243741E-03,+3.78467375E-03,+1.36005023E-03
-595.52500E-06,+2.74183438E-03,+1.39773911E-03,+1.86256279E-03
-595.47000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-595.41500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-595.36000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-595.30500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-595.25000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-595.19500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-595.14000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-595.08500E-06,+1.23429671E-03,+2.27713608E-03,+1.36005023E-03
-595.03000E-06,+1.23429671E-03,+1.39773911E-03,+1.36005023E-03
-594.97500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-594.92000E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-594.86500E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-594.81000E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-594.75500E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-594.70000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-594.64500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-594.59000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-594.53500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-594.48000E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-594.42500E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-594.37000E-06,+1.23429671E-03,+2.27713608E-03,+2.74195976E-03
-594.31500E-06,+1.86243741E-03,+1.39773911E-03,+1.86256279E-03
-594.26000E-06,+3.24434694E-03,+2.27713608E-03,+2.74195976E-03
-594.20500E-06,+2.74183438E-03,+1.39773911E-03,+1.36005023E-03
-594.15000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-594.09500E-06,+1.23429671E-03,+3.40778934E-03,+1.86256279E-03
-594.04000E-06,+1.23429671E-03,+4.28718631E-03,+2.74195976E-03
-593.98500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-593.93000E-06,+1.86243741E-03,+2.77964864E-03,+1.86256279E-03
-593.87500E-06,+3.24434694E-03,+2.77964864E-03,+2.74195976E-03
-593.82000E-06,+2.74183438E-03,+3.40778934E-03,+1.86256279E-03
-593.76500E-06,+1.23429671E-03,+4.28718631E-03,+2.74195976E-03
-593.71000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-593.65500E-06,+1.86243741E-03,+2.77964864E-03,+1.36005023E-03
-593.60000E-06,+2.74183438E-03,+3.40778934E-03,+1.36005023E-03
-593.54500E-06,+1.86243741E-03,+4.78969887E-03,+1.36005023E-03
-593.49000E-06,+3.24434694E-03,+4.28718631E-03,+1.36005023E-03
-593.43500E-06,+2.74183438E-03,+2.77964864E-03,+1.36005023E-03
-593.38000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-593.32500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-593.27000E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-593.21500E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-593.16000E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-593.10500E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-593.05000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-592.99500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-592.94000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-592.88500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-592.83000E-06,+1.86243741E-03,+4.28718631E-03,+1.36005023E-03
-592.77500E-06,+3.24434694E-03,+2.77964864E-03,+1.36005023E-03
-592.72000E-06,+2.74183438E-03,+3.40778934E-03,+1.36005023E-03
-592.66500E-06,+1.86243741E-03,+4.78969887E-03,+1.36005023E-03
-592.61000E-06,+2.74183438E-03,+4.28718631E-03,+1.86256279E-03
-592.55500E-06,+1.23429671E-03,+3.40778934E-03,+3.37010046E-03
-592.50000E-06,+1.23429671E-03,+4.28718631E-03,+2.74195976E-03
-592.44500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-592.39000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-592.33500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-592.28000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-592.22500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-592.17000E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-592.11500E-06,+1.86243741E-03,+3.40778934E-03,+2.74195976E-03
-592.06000E-06,+2.74183438E-03,+4.78969887E-03,+1.86256279E-03
-592.00500E-06,+1.86243741E-03,+4.78969887E-03,+2.74195976E-03
-591.95000E-06,+2.74183438E-03,+4.78969887E-03,+1.36005023E-03
-591.89500E-06,+1.23429671E-03,+4.78969887E-03,+1.36005023E-03
-591.84000E-06,+1.86243741E-03,+4.28718631E-03,+1.36005023E-03
-591.78500E-06,+2.74183438E-03,+2.77964864E-03,+1.36005023E-03
-591.73000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-591.67500E-06,+1.86243741E-03,+2.77964864E-03,+1.36005023E-03
-591.62000E-06,+2.74183438E-03,+3.40778934E-03,+1.36005023E-03
-591.56500E-06,+1.23429671E-03,+4.78969887E-03,+1.36005023E-03
-591.51000E-06,+1.23429671E-03,+4.28718631E-03,+1.86256279E-03
-591.45500E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-591.40000E-06,+1.86243741E-03,+2.77964864E-03,+1.36005023E-03
-591.34500E-06,+2.74183438E-03,+2.77964864E-03,+1.36005023E-03
-591.29000E-06,+1.86243741E-03,+3.40778934E-03,+1.86256279E-03
-591.23500E-06,+2.74183438E-03,+4.28718631E-03,+2.74195976E-03
-591.18000E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-591.12500E-06,+1.23429671E-03,+4.28718631E-03,+1.86256279E-03
-591.07000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-591.01500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-590.96000E-06,+731.78415E-06,+2.77964864E-03,+2.74195976E-03
-590.90500E-06,-147.61282E-06,+2.77964864E-03,+1.36005023E-03
-590.85000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-590.79500E-06,+731.78415E-06,+3.40778934E-03,+1.36005023E-03
-590.74000E-06,-775.75352E-06,+4.28718631E-03,+1.86256279E-03
-590.68500E-06,-775.75352E-06,+3.40778934E-03,+2.74195976E-03
-590.63000E-06,-147.61282E-06,+4.28718631E-03,+1.36005023E-03
-590.57500E-06,+1.23429671E-03,+3.40778934E-03,+1.86256279E-03
-590.52000E-06,+1.23429671E-03,+4.78969887E-03,+2.74195976E-03
-590.46500E-06,+1.23429671E-03,+4.78969887E-03,+1.86256279E-03
-590.41000E-06,+1.23429671E-03,+4.78969887E-03,+2.74195976E-03
-590.35500E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-590.30000E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-590.24500E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-590.19000E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-590.13500E-06,+1.23429671E-03,+4.78969887E-03,+1.36005023E-03
-590.08000E-06,+1.23429671E-03,+4.28718631E-03,+1.86256279E-03
-590.02500E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-589.97000E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-589.91500E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-589.86000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-589.80500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-589.75000E-06,+1.86243741E-03,+3.40778934E-03,+2.74195976E-03
-589.69500E-06,+2.74183438E-03,+4.28718631E-03,+1.86256279E-03
-589.64000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-589.58500E-06,+1.23429671E-03,+3.40778934E-03,+1.86256279E-03
-589.53000E-06,+1.23429671E-03,+4.28718631E-03,+2.74195976E-03
-589.47500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-589.42000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-589.36500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-589.31000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-589.25500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-589.20000E-06,+1.23429671E-03,+3.40778934E-03,+1.86256279E-03
-589.14500E-06,+1.86243741E-03,+4.78969887E-03,+2.74195976E-03
-589.09000E-06,+3.24434694E-03,+4.28718631E-03,+1.86256279E-03
-589.03500E-06,+2.74183438E-03,+3.40778934E-03,+3.37010046E-03
-588.98000E-06,+1.23429671E-03,+4.78969887E-03,+3.37010046E-03
-588.92500E-06,+1.23429671E-03,+4.28718631E-03,+3.37010046E-03
-588.87000E-06,+1.23429671E-03,+3.40778934E-03,+3.37010046E-03
-588.81500E-06,+1.86243741E-03,+4.78969887E-03,+3.37010046E-03
-588.76000E-06,+2.74183438E-03,+4.78969887E-03,+3.37010046E-03
-588.70500E-06,+1.23429671E-03,+4.28718631E-03,+3.37010046E-03
-588.65000E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-588.59500E-06,+1.86243741E-03,+2.77964864E-03,+3.37010046E-03
-588.54000E-06,+2.74183438E-03,+2.77964864E-03,+3.37010046E-03
-588.48500E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-588.43000E-06,+1.86243741E-03,+3.40778934E-03,+3.37010046E-03
-588.37500E-06,+3.24434694E-03,+4.28718631E-03,+3.37010046E-03
-588.32000E-06,+2.74183438E-03,+2.77964864E-03,+3.37010046E-03
-588.26500E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-588.21000E-06,+1.23429671E-03,+3.40778934E-03,+3.37010046E-03
-588.15500E-06,+1.86243741E-03,+4.28718631E-03,+2.74195976E-03
-588.10000E-06,+2.74183438E-03,+2.77964864E-03,+1.86256279E-03
-588.04500E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-587.99000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-587.93500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-587.88000E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-587.82500E-06,+1.86243741E-03,+2.77964864E-03,+3.37010046E-03
-587.77000E-06,+2.74183438E-03,+2.77964864E-03,+3.37010046E-03
-587.71500E-06,+731.78415E-06,+3.40778934E-03,+3.37010046E-03
-587.66000E-06,-147.61282E-06,+4.28718631E-03,+2.74195976E-03
-587.60500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-587.55000E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-587.49500E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-587.44000E-06,+731.78415E-06,+2.77964864E-03,+2.74195976E-03
-587.38500E-06,-147.61282E-06,+2.77964864E-03,+1.86256279E-03
-587.33000E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-587.27500E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-587.22000E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-587.16500E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-587.11000E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-587.05500E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-587.00000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-586.94500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-586.89000E-06,+1.86243741E-03,+2.77964864E-03,+1.36005023E-03
-586.83500E-06,+2.74183438E-03,+2.77964864E-03,+1.36005023E-03
-586.78000E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-586.72500E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-586.67000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-586.61500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-586.56000E-06,+1.23429671E-03,+4.78969887E-03,+1.86256279E-03
-586.50500E-06,+1.23429671E-03,+4.28718631E-03,+2.74195976E-03
-586.45000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-586.39500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-586.34000E-06,+1.23429671E-03,+4.28718631E-03,+1.86256279E-03
-586.28500E-06,+1.23429671E-03,+3.40778934E-03,+3.37010046E-03
-586.23000E-06,+1.23429671E-03,+4.28718631E-03,+2.74195976E-03
-586.17500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-586.12000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-586.06500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-586.01000E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-585.95500E-06,+1.86243741E-03,+2.77964864E-03,+1.36005023E-03
-585.90000E-06,+2.74183438E-03,+2.77964864E-03,+1.36005023E-03
-585.84500E-06,+731.78415E-06,+2.77964864E-03,+1.36005023E-03
-585.79000E-06,-147.61282E-06,+2.77964864E-03,+1.36005023E-03
-585.73500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-585.68000E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-585.62500E-06,+1.23429671E-03,+4.78969887E-03,+1.36005023E-03
-585.57000E-06,+1.23429671E-03,+4.78969887E-03,+1.36005023E-03
-585.51500E-06,+1.23429671E-03,+4.78969887E-03,+1.36005023E-03
-585.46000E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-585.40500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-585.35000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-585.29500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-585.24000E-06,+1.23429671E-03,+4.78969887E-03,+1.36005023E-03
-585.18500E-06,+1.23429671E-03,+4.78969887E-03,+1.36005023E-03
-585.13000E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-585.07500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-585.02000E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-584.96500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-584.91000E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-584.85500E-06,+1.23429671E-03,+3.40778934E-03,+2.74195976E-03
-584.80000E-06,+1.23429671E-03,+4.78969887E-03,+1.36005023E-03
-584.74500E-06,+1.23429671E-03,+4.78969887E-03,+1.86256279E-03
-584.69000E-06,+1.23429671E-03,+4.78969887E-03,+2.74195976E-03
-584.63500E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-584.58000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-584.52500E-06,+1.86243741E-03,+2.77964864E-03,+1.36005023E-03
-584.47000E-06,+2.74183438E-03,+3.40778934E-03,+1.86256279E-03
-584.41500E-06,+1.23429671E-03,+4.28718631E-03,+2.74195976E-03
-584.36000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-584.30500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-584.25000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-584.19500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-584.14000E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-584.08500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-584.03000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-583.97500E-06,+1.86243741E-03,+2.77964864E-03,+1.36005023E-03
-583.92000E-06,+2.74183438E-03,+2.77964864E-03,+1.36005023E-03
-583.86500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-583.81000E-06,+1.86243741E-03,+2.77964864E-03,+1.36005023E-03
-583.75500E-06,+2.74183438E-03,+2.77964864E-03,+1.36005023E-03
-583.70000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-583.64500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-583.59000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-583.53500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-583.48000E-06,+1.23429671E-03,+3.40778934E-03,+1.86256279E-03
-583.42500E-06,+1.23429671E-03,+4.78969887E-03,+2.74195976E-03
-583.37000E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-583.31500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-583.26000E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-583.20500E-06,+1.23429671E-03,+4.28718631E-03,+1.86256279E-03
-583.15000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-583.09500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-583.04000E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-582.98500E-06,+1.23429671E-03,+2.77964864E-03,+731.90953E-06
-582.93000E-06,+1.23429671E-03,+2.77964864E-03,-147.48744E-06
-582.87500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-582.82000E-06,+731.78415E-06,+4.78969887E-03,+1.36005023E-03
-582.76500E-06,-147.61282E-06,+4.28718631E-03,+1.36005023E-03
-582.71000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-582.65500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-582.60000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-582.54500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-582.49000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-582.43500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-582.38000E-06,+731.78415E-06,+2.77964864E-03,+1.36005023E-03
-582.32500E-06,-775.75352E-06,+2.77964864E-03,+1.36005023E-03
-582.27000E-06,-147.61282E-06,+2.77964864E-03,+1.36005023E-03
-582.21500E-06,+731.78415E-06,+3.40778934E-03,+1.86256279E-03
-582.16000E-06,-775.75352E-06,+4.28718631E-03,+3.37010046E-03
-582.10500E-06,-775.75352E-06,+2.77964864E-03,+2.74195976E-03
-582.05000E-06,-147.61282E-06,+2.77964864E-03,+1.36005023E-03
-581.99500E-06,+731.78415E-06,+2.77964864E-03,+1.36005023E-03
-581.94000E-06,-147.61282E-06,+2.77964864E-03,+1.86256279E-03
-581.88500E-06,+731.78415E-06,+2.77964864E-03,+3.37010046E-03
-581.83000E-06,-147.61282E-06,+2.77964864E-03,+2.74195976E-03
-581.77500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-581.72000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-581.66500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-581.61000E-06,+1.23429671E-03,+4.78969887E-03,+1.36005023E-03
-581.55500E-06,+1.23429671E-03,+4.28718631E-03,+1.86256279E-03
-581.50000E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-581.44500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-581.39000E-06,+1.23429671E-03,+3.40778934E-03,+2.74195976E-03
-581.33500E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-581.28000E-06,+1.86243741E-03,+2.77964864E-03,+1.36005023E-03
-581.22500E-06,+2.74183438E-03,+2.77964864E-03,+1.36005023E-03
-581.17000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-581.11500E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-581.06000E-06,+1.23429671E-03,+2.77964864E-03,+3.37010046E-03
-581.00500E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-580.95000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-580.89500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-580.84000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-580.78500E-06,+1.86243741E-03,+2.77964864E-03,+1.36005023E-03
-580.73000E-06,+2.74183438E-03,+2.77964864E-03,+1.36005023E-03
-580.67500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-580.62000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-580.56500E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-580.51000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-580.45500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-580.40000E-06,+1.86243741E-03,+4.28718631E-03,+1.36005023E-03
-580.34500E-06,+2.74183438E-03,+2.77964864E-03,+1.36005023E-03
-580.29000E-06,+1.23429671E-03,+2.77964864E-03,+1.86256279E-03
-580.23500E-06,+1.86243741E-03,+2.77964864E-03,+3.37010046E-03
-580.18000E-06,+2.74183438E-03,+2.77964864E-03,+2.74195976E-03
-580.12500E-06,+1.23429671E-03,+3.40778934E-03,+1.36005023E-03
-580.07000E-06,+1.23429671E-03,+4.28718631E-03,+1.36005023E-03
-580.01500E-06,+1.23429671E-03,+2.77964864E-03,+731.90953E-06
-579.96000E-06,+1.23429671E-03,+2.77964864E-03,+355.02511E-06
-579.90500E-06,+1.23429671E-03,+2.77964864E-03,+2.74195976E-03
-579.85000E-06,+1.23429671E-03,+2.77964864E-03,+1.36005023E-03
-579.79500E-06,+1.23429671E-03,+2.77964864E-03,+731.90953E-06
