angle_deg,angle_folder,mass_g,pretension_N,file,file_path,velocity_mps,peak_accel_mps2,dt_s
120.0,120 deg soliton data,140.0,1.3734000000000002,140g_20260519-211020.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\140g_20260519-211020.h5,90.52796134441837,1508.7381911215,2e-07
120.0,120 deg soliton data,140.0,1.3734000000000002,140g_20260519-211023.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\140g_20260519-211023.h5,90.29057406094968,1463.3865161531314,2e-07
120.0,120 deg soliton data,140.0,1.3734000000000002,140g_20260519-211026.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\140g_20260519-211026.h5,88.85479146324452,1588.9260796158594,2e-07
120.0,120 deg soliton data,140.0,1.3734000000000002,140g_20260519-211029.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\140g_20260519-211029.h5,94.9683190458442,1511.8829820601763,2e-07
120.0,120 deg soliton data,140.0,1.3734000000000002,140g_20260519-211033.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\140g_20260519-211033.h5,93.87664873627587,1524.7372169481607,2e-07
120.0,120 deg soliton data,200.0,1.9620000000000002,200g_20260519-212824.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\200g_20260519-212824.h5,96.19450317124735,1446.91552319663,2e-07
120.0,120 deg soliton data,200.0,1.9620000000000002,200g_20260519-212827.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\200g_20260519-212827.h5,95.89041095890411,1408.0269779762466,2e-07
120.0,120 deg soliton data,200.0,1.9620000000000002,200g_20260519-212830.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\200g_20260519-212830.h5,95.60975609756098,1402.1503641633171,2e-07
120.0,120 deg soliton data,200.0,1.9620000000000002,200g_20260519-212833.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\200g_20260519-212833.h5,95.66719231058046,1441.9325449909318,2e-07
120.0,120 deg soliton data,200.0,1.9620000000000002,200g_20260519-212836.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\200g_20260519-212836.h5,95.703125,1377.8529418664893,2e-07
120.0,120 deg soliton data,200.0,1.9620000000000002,200g_20260519-212838.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\200g_20260519-212838.h5,95.00372856077553,1427.7494350783163,2e-07
120.0,120 deg soliton data,200.0,1.9620000000000002,200g_20260519-212841.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\200g_20260519-212841.h5,92.86391136380202,1449.7949974215633,2e-07
120.0,120 deg soliton data,200.0,1.9620000000000002,200g_20260519-212843.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\200g_20260519-212843.h5,89.6741043147744,1431.648603824467,2e-07
120.0,120 deg soliton data,200.0,1.9620000000000002,200g_20260519-212846.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\200g_20260519-212846.h5,91.3065290618505,1476.9110555234743,2e-07
120.0,120 deg soliton data,200.0,1.9620000000000002,200g_20260519-212849.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\200g_20260519-212849.h5,94.55948934906851,1429.0559629386407,2e-07
120.0,120 deg soliton data,200.0,1.9620000000000002,200g_20260519-212852.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\200g_20260519-212852.h5,94.2795826241397,1371.3932478066667,2e-07
120.0,120 deg soliton data,200.0,1.9620000000000002,200g_20260519-212900.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\200g_20260519-212900.h5,93.55265090321632,1515.8410740567492,2e-07
120.0,120 deg soliton data,80.0,0.7848,80g_20260513-181249.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\80g_20260513-181249.h5,92.08529092880374,1498.8962815364753,2e-07
120.0,120 deg soliton data,80.0,0.7848,80g_20260513-181252.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\80g_20260513-181252.h5,93.8489871086556,1506.7926337839665,2e-07
120.0,120 deg soliton data,80.0,0.7848,80g_20260513-181257.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\80g_20260513-181257.h5,91.66786587998273,1323.209657757289,2e-07
120.0,120 deg soliton data,80.0,0.7848,80g_20260513-181300.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\80g_20260513-181300.h5,91.73387096774194,1576.4116961638867,2e-07
120.0,120 deg soliton data,80.0,0.7848,80g_20260513-181304.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\80g_20260513-181304.h5,93.6971390747959,1555.105958329072,2e-07
120.0,120 deg soliton data,80.0,0.7848,80g_20260513-181308.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\80g_20260513-181308.h5,93.62139917695472,1570.5182259933697,2e-07
120.0,120 deg soliton data,80.0,0.7848,80g_20260513-181313.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\80g_20260513-181313.h5,92.22527870276531,1447.2978902712352,2e-07
120.0,120 deg soliton data,80.0,0.7848,80g_20260513-181319.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\80g_20260513-181319.h5,92.36569274269556,1565.3746556439676,2e-07
120.0,120 deg soliton data,80.0,0.7848,80g_20260513-181322.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\80g_20260513-181322.h5,93.21723860393648,1473.2621705827416,2e-07
120.0,120 deg soliton data,80.0,0.7848,80g_20260513-181326.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\80g_20260513-181326.h5,94.8975791433892,1518.8147765877536,2e-07
120.0,120 deg soliton data,80.0,0.7848,80g_20260513-181328.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\80g_20260513-181328.h5,91.80658643799092,1492.4829854244863,2e-07
135.0,135 deg soliton data,140.0,1.3734000000000002,140g_20260519-210540.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\140g_20260519-210540.h5,92.03207397240482,1625.014403299513,2e-07
135.0,135 deg soliton data,140.0,1.3734000000000002,140g_20260519-210549.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\140g_20260519-210549.h5,91.92582437405295,1562.4207603391876,2e-07
135.0,135 deg soliton data,140.0,1.3734000000000002,140g_20260519-210553.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\140g_20260519-210553.h5,92.93165074038951,1606.6639124286735,2e-07
135.0,135 deg soliton data,140.0,1.3734000000000002,140g_20260519-210556.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\140g_20260519-210556.h5,91.8396770472895,1517.2187007396867,2e-07
135.0,135 deg soliton data,140.0,1.3734000000000002,140g_20260519-210600.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\140g_20260519-210600.h5,92.75573352748452,1683.3961195353506,2e-07
135.0,135 deg soliton data,140.0,1.3734000000000002,140g_20260519-210603.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\140g_20260519-210603.h5,92.03872272792948,1536.6898940202043,2e-07
135.0,135 deg soliton data,140.0,1.3734000000000002,140g_20260519-210606.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\140g_20260519-210606.h5,91.88604399567255,1621.5260687070534,2e-07
135.0,135 deg soliton data,140.0,1.3734000000000002,140g_20260519-210609.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\140g_20260519-210609.h5,90.74074074074073,1644.829879460054,2e-07
135.0,135 deg soliton data,140.0,1.3734000000000002,140g_20260519-210613.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\140g_20260519-210613.h5,91.6810592976396,1496.6340673536176,2e-07
135.0,135 deg soliton data,140.0,1.3734000000000002,140g_20260519-210616.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\140g_20260519-210616.h5,92.10526315789473,1720.3112654270235,2e-07
135.0,135 deg soliton data,140.0,1.3734000000000002,140g_20260519-210619.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\140g_20260519-210619.h5,90.6955221755535,1598.9252586943269,2e-07
135.0,135 deg soliton data,140.0,1.3734000000000002,140g_20260519-210622.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\140g_20260519-210622.h5,92.61413201512066,1574.1175890048692,2e-07
135.0,135 deg soliton data,140.0,1.3734000000000002,140g_20260519-210625.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\140g_20260519-210625.h5,91.42447075708647,1692.4621856640356,2e-07
135.0,135 deg soliton data,200.0,1.9620000000000002,200g_20260519-212937.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\200g_20260519-212937.h5,94.64378575143004,1675.0663108303306,2e-07
135.0,135 deg soliton data,200.0,1.9620000000000002,200g_20260519-212941.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\200g_20260519-212941.h5,95.12431867393414,1673.1335649772227,2e-07
135.0,135 deg soliton data,200.0,1.9620000000000002,200g_20260519-212945.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\200g_20260519-212945.h5,94.94708600387538,1652.6623828503036,2e-07
135.0,135 deg soliton data,200.0,1.9620000000000002,200g_20260519-212948.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\200g_20260519-212948.h5,93.25135412091933,1614.2625658275165,2e-07
135.0,135 deg soliton data,200.0,1.9620000000000002,200g_20260519-212952.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\200g_20260519-212952.h5,91.80658643799092,1557.5363435122729,2e-07
135.0,135 deg soliton data,200.0,1.9620000000000002,200g_20260519-212955.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\200g_20260519-212955.h5,92.29877562848655,1570.7397805886555,2e-07
135.0,135 deg soliton data,200.0,1.9620000000000002,200g_20260519-212958.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\200g_20260519-212958.h5,92.14523361782149,1533.5626794450304,2e-07
135.0,135 deg soliton data,200.0,1.9620000000000002,200g_20260519-213000.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\200g_20260519-213000.h5,94.68599033816425,1639.9488922926066,2e-07
135.0,135 deg soliton data,200.0,1.9620000000000002,200g_20260519-213003.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\200g_20260519-213003.h5,95.86155003762227,1575.8320445770796,2e-07
135.0,135 deg soliton data,200.0,1.9620000000000002,200g_20260519-213006.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\200g_20260519-213006.h5,96.20903186829783,1585.2632817748495,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181544.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181544.h5,92.38578680203045,1682.018093405901,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181547.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181547.h5,94.43332592098434,1651.6770973742637,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181551.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181551.h5,94.65081723625556,1654.694369865833,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181558.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181558.h5,92.47967479674797,1623.7302933565763,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181601.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181601.h5,92.17189986977283,1599.8146904408914,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181605.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181605.h5,90.33538963341132,1541.298390102399,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181609.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181609.h5,93.99439279917367,1777.664738640704,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181611.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181611.h5,92.03872272792948,1768.132112571568,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181615.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181615.h5,92.68825027282648,1513.699780239964,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181617.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181617.h5,92.81655252804896,1570.8919019293287,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181621.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181621.h5,92.25199131064446,1682.505322161553,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181623.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181623.h5,92.8909952606635,1650.1338473673534,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181626.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181626.h5,93.3264962273826,1649.2207427345293,2e-07
135.0,135 deg soliton data,80.0,0.7848,80g_20260513-181630.h5,soliton experiments\soliton exp 5_13\135 deg soliton data\80g_20260513-181630.h5,92.14523361782149,1720.0207548591159,2e-07
150.0,150 deg soliton data,140.0,1.3734000000000002,140g_20260519-210234.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\140g_20260519-210234.h5,91.09760457633178,1628.7132406532992,2e-07
150.0,150 deg soliton data,140.0,1.3734000000000002,140g_20260519-210327.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\140g_20260519-210327.h5,93.18314803978934,1894.1466483549857,2e-07
150.0,150 deg soliton data,140.0,1.3734000000000002,140g_20260519-210337.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\140g_20260519-210337.h5,92.55357791500181,1627.2342339795641,2e-07
150.0,150 deg soliton data,140.0,1.3734000000000002,140g_20260519-210344.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\140g_20260519-210344.h5,93.39491239645186,1720.1408544264768,2e-07
150.0,150 deg soliton data,140.0,1.3734000000000002,140g_20260519-210354.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\140g_20260519-210354.h5,93.73160682754562,1598.664148447684,2e-07
150.0,150 deg soliton data,140.0,1.3734000000000002,140g_20260519-210358.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\140g_20260519-210358.h5,94.35639164568211,1596.8804293793703,2e-07
150.0,150 deg soliton data,140.0,1.3734000000000002,140g_20260519-210401.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\140g_20260519-210401.h5,93.5389133627019,1655.3399116453882,2e-07
150.0,150 deg soliton data,140.0,1.3734000000000002,140g_20260519-210405.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\140g_20260519-210405.h5,91.85291997116077,1611.0995385182016,2e-07
150.0,150 deg soliton data,140.0,1.3734000000000002,140g_20260519-210409.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\140g_20260519-210409.h5,91.89930029575127,1655.1276771073155,2e-07
150.0,150 deg soliton data,140.0,1.3734000000000002,140g_20260519-210413.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\140g_20260519-210413.h5,92.77599766967666,1813.8088458212872,2e-07
150.0,150 deg soliton data,140.0,1.3734000000000002,140g_20260519-210417.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\140g_20260519-210417.h5,94.35639164568211,1634.623971197081,2e-07
150.0,150 deg soliton data,140.0,1.3734000000000002,140g_20260519-210421.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\140g_20260519-210421.h5,92.50653499854778,1740.9955378706209,2e-07
150.0,150 deg soliton data,140.0,1.3734000000000002,140g_20260519-210425.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\140g_20260519-210425.h5,92.39248676481252,1809.3634602856976,2e-07
150.0,150 deg soliton data,200.0,1.9620000000000002,200g_20260519-213617.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\200g_20260519-213617.h5,95.11721666417799,1836.0262460357067,2e-07
150.0,150 deg soliton data,200.0,1.9620000000000002,200g_20260519-213620.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\200g_20260519-213620.h5,94.5314239073978,1744.151890142801,2e-07
150.0,150 deg soliton data,200.0,1.9620000000000002,200g_20260519-213624.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\200g_20260519-213624.h5,94.9683190458442,1738.9873463662182,2e-07
150.0,150 deg soliton data,200.0,1.9620000000000002,200g_20260519-213627.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\200g_20260519-213627.h5,94.22380001479179,1706.6580783466843,2e-07
150.0,150 deg soliton data,200.0,1.9620000000000002,200g_20260519-213636.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\200g_20260519-213636.h5,93.40175953079178,1676.3819742094786,2e-07
150.0,150 deg soliton data,200.0,1.9620000000000002,200g_20260519-213640.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\200g_20260519-213640.h5,94.84106305367378,1798.0826051400923,2e-07
150.0,150 deg soliton data,200.0,1.9620000000000002,200g_20260519-213644.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\200g_20260519-213644.h5,96.58832448824867,1720.9264706812273,2e-07
150.0,150 deg soliton data,200.0,1.9620000000000002,200g_20260519-213648.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\200g_20260519-213648.h5,94.07768424161867,1617.8205953890654,2e-07
150.0,150 deg soliton data,200.0,1.9620000000000002,200g_20260519-213652.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\200g_20260519-213652.h5,96.36184857423795,1770.8592002878383,2e-07
150.0,150 deg soliton data,200.0,1.9620000000000002,200g_20260519-213654.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\200g_20260519-213654.h5,93.92509584193452,1780.5648173414233,2e-07
150.0,150 deg soliton data,200.0,1.9620000000000002,200g_20260519-213658.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\200g_20260519-213658.h5,89.06599552572706,1761.5544555646864,2e-07
150.0,150 deg soliton data,200.0,1.9620000000000002,200g_20260519-213700.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\200g_20260519-213700.h5,92.46625054434605,1758.0556018359441,2e-07
150.0,150 deg soliton data,200.0,1.9620000000000002,200g_20260519-213703.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\200g_20260519-213703.h5,88.91680625348967,1812.4848545411496,2e-07
150.0,150 deg soliton data,80.0,0.7848,80g_20260519-205730.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\80g_20260519-205730.h5,92.81655252804896,1804.574079135655,2e-07
150.0,150 deg soliton data,80.0,0.7848,80g_20260519-205734.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\80g_20260519-205734.h5,92.34560742244128,1770.3222689332504,2e-07
150.0,150 deg soliton data,80.0,0.7848,80g_20260519-205738.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\80g_20260519-205738.h5,92.74222901652472,1879.2906442906833,2e-07
150.0,150 deg soliton data,80.0,0.7848,80g_20260519-205742.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\80g_20260519-205742.h5,90.45083422080226,1841.1043489427163,2e-07
150.0,150 deg soliton data,80.0,0.7848,80g_20260519-205746.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\80g_20260519-205746.h5,92.07198092071981,1823.3138263863057,2e-07
150.0,150 deg soliton data,80.0,0.7848,80g_20260519-205750.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\80g_20260519-205750.h5,93.16951879479303,1820.2703277571204,2e-07
150.0,150 deg soliton data,80.0,0.7848,80g_20260519-205754.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\80g_20260519-205754.h5,90.50866723500994,1841.7701954338036,2e-07
150.0,150 deg soliton data,80.0,0.7848,80g_20260519-205758.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\80g_20260519-205758.h5,91.694256513603,1892.338621670539,2e-07
150.0,150 deg soliton data,80.0,0.7848,80g_20260519-205802.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\80g_20260519-205802.h5,92.79627066792919,1842.4873377315218,2e-07
150.0,150 deg soliton data,80.0,0.7848,80g_20260519-205805.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\80g_20260519-205805.h5,92.78275435146747,1836.0567341998758,2e-07
150.0,150 deg soliton data,80.0,0.7848,80g_20260519-205810.h5,soliton experiments\soliton exp 5_13\150 deg soliton data\80g_20260519-205810.h5,91.80658643799092,1815.7633582904618,2e-07
