x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-1.113000E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.112900E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.112800E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.112700E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.112600E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.112500E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.112400E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.112300E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.112200E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.112100E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.112000E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.111900E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.111800E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.111700E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.111600E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.111500E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.111400E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.111300E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.111200E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.111100E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.111000E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.110900E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.110800E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.110700E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.110600E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.110500E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.110400E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.110300E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.110200E-03,-20.716077E-03,-8.982410E-03,-147.673395E-03,+58.033915E-03
-1.110100E-03,-16.695976E-03,-9.484923E-03,-147.673395E-03,+58.033915E-03
-1.110000E-03,-21.218589E-03,-8.982410E-03,-147.673395E-03,+59.038940E-03
-1.109900E-03,-24.736177E-03,-9.484923E-03,-147.673395E-03,+58.913312E-03
-1.109800E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.109700E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.109600E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.109500E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
